Linear_Index,freq_key,freq_label,age_key,age_label,sex_key,sex_label,icd10_key,icd10_label,isced97_key,isced97_label,geo_key,geo_label,time_key,time_label,Value,Status_Code,Status_Label
3400,A,Annual,Y35-44,From 35 to 44 years,M,Males,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",TOTAL,All ISCED 1997 levels,HU,Hungary,2008,2008,1.1,,
3399,A,Annual,Y35-44,From 35 to 44 years,M,Males,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",TOTAL,All ISCED 1997 levels,LV,Latvia,2008,2008,1.1,,
3401,A,Annual,Y35-44,From 35 to 44 years,M,Males,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",TOTAL,All ISCED 1997 levels,MT,Malta,2008,2008,0.4,,
3403,A,Annual,Y35-44,From 35 to 44 years,M,Males,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",TOTAL,All ISCED 1997 levels,PL,Poland,2008,2008,1.3,,
3404,A,Annual,Y35-44,From 35 to 44 years,M,Males,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",TOTAL,All ISCED 1997 levels,RO,Romania,2008,2008,0.7,,
3405,A,Annual,Y35-44,From 35 to 44 years,M,Males,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",TOTAL,All ISCED 1997 levels,SI,Slovenia,2008,2008,1.1,,
3406,A,Annual,Y35-44,From 35 to 44 years,M,Males,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",TOTAL,All ISCED 1997 levels,SK,Slovakia,2008,2008,1.5,,
3407,A,Annual,Y35-44,From 35 to 44 years,M,Males,J41-J44,"Chronic bronchitis, emphysema, other chronic obstructive pulmonary disease",TOTAL,All ISCED 1997 levels,TR,Türkiye,2008,2008,1.4,,
3472,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",BE,Belgium,2008,2008,0.2,,
3478,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2008,2008,1.3,,
3477,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",ES,Spain,2008,2008,1.5,,
3480,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",HU,Hungary,2008,2008,5.3,,
3479,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",LV,Latvia,2008,2008,1.2,,
3483,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",PL,Poland,2008,2008,2,,
3487,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",TR,Türkiye,2008,2008,0.8,,
3498,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),AT,Austria,2008,2008,1,,
3488,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),BE,Belgium,2008,2008,0.7,,
3489,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),BG,Bulgaria,2008,2008,0.8,,
3494,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CY,Cyprus,2008,2008,2.8,,
3490,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2008,2008,2.9,,
3492,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EL,Greece,2008,2008,0.6,,
3493,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),ES,Spain,2008,2008,1.1,,
3496,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),HU,Hungary,2008,2008,1.9,,
3495,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),LV,Latvia,2008,2008,0.7,,
3497,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),MT,Malta,2008,2008,2,,
3499,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),PL,Poland,2008,2008,1.6,,
3500,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),RO,Romania,2008,2008,0.5,,
3503,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),TR,Türkiye,2008,2008,1.7,,
3514,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED5_6,First and second stage of tertiary education (levels 5 and 6),AT,Austria,2008,2008,0.2,,
3504,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED5_6,First and second stage of tertiary education (levels 5 and 6),BE,Belgium,2008,2008,2.1,,
3510,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED5_6,First and second stage of tertiary education (levels 5 and 6),CY,Cyprus,2008,2008,1.1,,
3509,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED5_6,First and second stage of tertiary education (levels 5 and 6),ES,Spain,2008,2008,2.1,,
3512,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED5_6,First and second stage of tertiary education (levels 5 and 6),HU,Hungary,2008,2008,1.2,,
3511,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED5_6,First and second stage of tertiary education (levels 5 and 6),LV,Latvia,2008,2008,3.2,,
3513,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED5_6,First and second stage of tertiary education (levels 5 and 6),MT,Malta,2008,2008,2.2,u,low reliability
3515,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED5_6,First and second stage of tertiary education (levels 5 and 6),PL,Poland,2008,2008,0.7,,
3518,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED5_6,First and second stage of tertiary education (levels 5 and 6),SK,Slovakia,2008,2008,1.5,,
3519,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,ED5_6,First and second stage of tertiary education (levels 5 and 6),TR,Türkiye,2008,2008,0.5,,
3466,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,TOTAL,All ISCED 1997 levels,AT,Austria,2008,2008,0.6,,
3456,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,TOTAL,All ISCED 1997 levels,BE,Belgium,2008,2008,1.6,,
3457,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,TOTAL,All ISCED 1997 levels,BG,Bulgaria,2008,2008,0.5,,
3462,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,TOTAL,All ISCED 1997 levels,CY,Cyprus,2008,2008,2,,
3458,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,TOTAL,All ISCED 1997 levels,CZ,Czechia,2008,2008,2.3,,
3460,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,TOTAL,All ISCED 1997 levels,EL,Greece,2008,2008,0.3,,
3461,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,TOTAL,All ISCED 1997 levels,ES,Spain,2008,2008,1.6,,
3464,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,TOTAL,All ISCED 1997 levels,HU,Hungary,2008,2008,2.2,,
3463,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,TOTAL,All ISCED 1997 levels,LV,Latvia,2008,2008,1.3,,
3465,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,TOTAL,All ISCED 1997 levels,MT,Malta,2008,2008,1.8,,
3467,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,TOTAL,All ISCED 1997 levels,PL,Poland,2008,2008,1.4,,
3468,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,TOTAL,All ISCED 1997 levels,RO,Romania,2008,2008,0.4,,
3470,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,TOTAL,All ISCED 1997 levels,SK,Slovakia,2008,2008,0.3,,
3471,A,Annual,Y35-44,From 35 to 44 years,M,Males,J45,Asthma,TOTAL,All ISCED 1997 levels,TR,Türkiye,2008,2008,0.9,,
2906,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",AT,Austria,2008,2008,3.2,,
2896,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",BE,Belgium,2008,2008,4.2,,
2897,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",BG,Bulgaria,2008,2008,1.2,,
2902,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2008,2008,1.7,,
2900,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",EL,Greece,2008,2008,1.1,,
2901,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",ES,Spain,2008,2008,1.1,,
2904,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",HU,Hungary,2008,2008,4.1,,
2903,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",LV,Latvia,2008,2008,1.6,,
2905,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",MT,Malta,2008,2008,2.5,u,low reliability
2907,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",PL,Poland,2008,2008,2,,
2908,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",RO,Romania,2008,2008,0.9,,
2911,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",TR,Türkiye,2008,2008,1.6,,
2922,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),AT,Austria,2008,2008,1.1,,
2912,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),BE,Belgium,2008,2008,1.5,,
2913,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),BG,Bulgaria,2008,2008,0.5,,
2918,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CY,Cyprus,2008,2008,1.3,,
2914,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),CZ,Czechia,2008,2008,1.4,,
2916,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),EL,Greece,2008,2008,1.2,,
2917,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),ES,Spain,2008,2008,1.1,,
2920,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),HU,Hungary,2008,2008,1.1,,
2919,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),LV,Latvia,2008,2008,1,,
2921,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),MT,Malta,2008,2008,1.4,,
2923,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),PL,Poland,2008,2008,0.7,,
2924,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),RO,Romania,2008,2008,0.7,,
2925,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),SI,Slovenia,2008,2008,0.6,,
2926,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),SK,Slovakia,2008,2008,0.1,,
2927,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),TR,Türkiye,2008,2008,1.8,,
2938,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),AT,Austria,2008,2008,0.3,,
2928,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),BE,Belgium,2008,2008,1.8,,
2934,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),CY,Cyprus,2008,2008,0.3,,
2932,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),EL,Greece,2008,2008,0.9,,
2933,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),ES,Spain,2008,2008,0.8,,
2936,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),HU,Hungary,2008,2008,0.8,,
2935,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),LV,Latvia,2008,2008,1.6,,
2939,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),PL,Poland,2008,2008,0.8,,
2940,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),RO,Romania,2008,2008,1.1,,
2942,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),SK,Slovakia,2008,2008,0.6,,
2943,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,ED5_6,First and second stage of tertiary education (levels 5 and 6),TR,Türkiye,2008,2008,0.1,,
2890,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,AT,Austria,2008,2008,1.2,,
2880,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,BE,Belgium,2008,2008,2,,
2881,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,BG,Bulgaria,2008,2008,0.5,,
2886,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,CY,Cyprus,2008,2008,1.1,,
2882,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,CZ,Czechia,2008,2008,1.6,,
2884,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,EL,Greece,2008,2008,1.1,,
2885,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,ES,Spain,2008,2008,1,,
2888,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,HU,Hungary,2008,2008,1.4,,
2887,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,LV,Latvia,2008,2008,1.2,,
2889,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,MT,Malta,2008,2008,1.2,,
2891,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,PL,Poland,2008,2008,0.8,,
2892,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,RO,Romania,2008,2008,0.7,,
2893,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,SI,Slovenia,2008,2008,0.3,,
2894,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,SK,Slovakia,2008,2008,0.2,,
2895,A,Annual,Y35-44,From 35 to 44 years,T,Total,E10-E14,Diabetes mellitus,TOTAL,All ISCED 1997 levels,TR,Türkiye,2008,2008,1.5,,
2970,A,Annual,Y35-44,From 35 to 44 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",AT,Austria,2008,2008,4.9,,
2960,A,Annual,Y35-44,From 35 to 44 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",BE,Belgium,2008,2008,4.8,,
2961,A,Annual,Y35-44,From 35 to 44 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",BG,Bulgaria,2008,2008,1.6,,
2966,A,Annual,Y35-44,From 35 to 44 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",CY,Cyprus,2008,2008,5.5,,
2964,A,Annual,Y35-44,From 35 to 44 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",EL,Greece,2008,2008,3,,
2965,A,Annual,Y35-44,From 35 to 44 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",ES,Spain,2008,2008,4.6,,
2968,A,Annual,Y35-44,From 35 to 44 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",HU,Hungary,2008,2008,4.3,,
2967,A,Annual,Y35-44,From 35 to 44 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",LV,Latvia,2008,2008,2.5,,
2969,A,Annual,Y35-44,From 35 to 44 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",MT,Malta,2008,2008,2.5,u,low reliability
2971,A,Annual,Y35-44,From 35 to 44 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",PL,Poland,2008,2008,5.3,,
2972,A,Annual,Y35-44,From 35 to 44 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",RO,Romania,2008,2008,0.7,,
2973,A,Annual,Y35-44,From 35 to 44 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",SI,Slovenia,2008,2008,11.0,u,low reliability
2975,A,Annual,Y35-44,From 35 to 44 years,T,Total,F32_F33,Depressive disorders,ED0-2,"Pre-primary, primary and lower secondary education (levels 0-2)",TR,Türkiye,2008,2008,3.1,,
2986,A,Annual,Y35-44,From 35 to 44 years,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),AT,Austria,2008,2008,2.7,,
2976,A,Annual,Y35-44,From 35 to 44 years,T,Total,F32_F33,Depressive disorders,ED3_4,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),BE,Belgium,2008,2008,4.3,,
